album_name,ep,album_release,track_number,track_name,artist,featuring,bonus_track,promotional_release,single_release,track_release,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,duration_ms,explicit,key,mode,key_name,mode_name,key_mode,lyrics,has_lyrics
Speak Now (Taylor's Version),False,2023-07-07,12.0,Haunted (Taylor's Version),Taylor Swift,,True,,,2023-07-07,0.49,0.36,0.21,0.95,0.75,0.81,161.5,245413.0,False,9.0,1.0,A,major,A major,"You and I walk a fragile line
I have known it all this time
But I never thought I'd live to see it break
It's getting dark
And it's all too quiet
And I can't trust anything now
And it's coming over you
Like it's all a big mistake
Oh holding my breath
Won't lose you again
Something's made your
Eyes go cold

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
You're all I wanted

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever your gone
Can't turn back
Now I'm haunted

Stood there and watched you walk away
From everything we had
But I still mean every word I said
To you
He will try to take away my pain
And he just might make me smile
But the whole time I'm wishing he was you
Instead
Oh oh holding my breath
Won't see you again
Something keeps me
Holding onto nothing

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
You're all I wanted

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever your gone
Can't turn back
Now I'm haunted

I know
I know
I just know
You're not gone
You can't be gone
No

Come on, come on
Don't leave me like this
I thought I had you figured out
Something's gone terribly wrong
Won't finish what you started

Come on, come on
Don't leave me like this
I thought I had you figured out
Can't breathe whenever your gone
Can't go back
I'm haunted

Oh oh oh oh oh oh oh oh

You and I walk a fragile line
I have known it all this time
Never ever thought I'd see it break
Never thought I'd see it

(Thanks to JULI for these lyrics)",True
Speak Now (Taylor's Version),False,2023-07-07,13.0,Last Kiss (Taylor's Version),Taylor Swift,,True,,,2023-07-07,0.5,0.33,0.26,0.96,0.76,0.8,156.61,369120.0,False,9.0,1.0,A,major,A major,"I still remember the look on your face
Lit through the darkness at 1:58
The words that you whispered
For just us to know
You told me you loved me
So why did you go
Away
Away?

I do recall now
The smell of the rain
Fresh on the pavement
I ran off the plane
That July 9th
The beat of your heart
It jumps through your shirt
I can still feel your arms

But now I'll go sit on the floor
Wearing your clothes
All that I know is that
I don't know how to be something you miss
Never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips

I do remember
The swing in your step
The life of the party, you're showing off again
And I roll my eyes and then
You pull me in
I'm not much for dancing
But for you I did

Because I love your handshake
Me and my father
I love how you walk with your hands in your pockets
How you kissed me when I was in the middle of saying something
There's not a day when I don't miss those rude interruptions

But now I'll go sit on the floor
Wearing your clothes
All that I know is that
I don't know how to be something you miss
Never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips

So I'll watch your life in pictures like I used to watch you sleep
And I feel you forget me like I used to feel you breathe
And I keep up with our old friends just to ask them how you are
Hope it's nice where you are

And I hope the sun shines
And it's a beautiful day
And something reminds you
You wish you had stayed
You can plan for a change in weather and town
But I never planned on you changing your mind

So I'll go sit on the floor
Wearing your clothes
All that I know is that
I don't know how to be something you miss
Never thought we'd have a last kiss
Never imagined we'd end like this
Your name, forever the name on my lips

Just like our last kiss
Forever the name on my lips
Forever the name on my lips
Just like our last",True
Speak Now (Taylor's Version),False,2023-07-07,14.0,Long Live (Taylor's Version),Taylor Swift,,True,,,2023-07-07,0.45,0.36,0.22,0.94,0.74,0.79,101.33,317960.0,False,7.0,1.0,G,major,G major,"I say remember this moment
In the back of my mind
The time we stood with our shaking hands
The crowds in stands went wild
We were the kings and the queens
And they read off our names
The night you danced like you knew our lives
Would never be the same
You held your head like a hero
On a history book page
It was the end of a decade
But the start of an age

Long live the walls we crashed through
All the kingdom lights shined just for me and you
I was screaming, ""long live all the magic we made""
And bring on all the pretenders
One day we will be remembered

I said remember this feeling
I passed the pictures around
Of all the years that we stood there on the sidelines
Wishing for right now
We are the kings and the queens
You traded your baseball cap for a crown
When they gave us our trophies
And we held them up for our town
And the cynics were outraged
Screaming, ""this is absurd""
'Cause for a moment a band of thieves in ripped up jeans got to rule the world

Long live the walls we crashed through
All the kingdom lights shined just for me and you
I was screaming, ""long live all the magic we made""
And bring on all the pretenders
I'm not afraid

Long live all the mountains we moved
I had the time of my life
Fighting dragons with you
I was screaming, ""long live the look on your face""
And bring on all the pretenders
One day we will be remembered

Hold on to spinning around
Confetti falls to the ground
May these memories break our fall

And you take a moment
Promise me this:
That you'll stand by me forever
But if God forbid fate should step in
And force us into a goodbye
If you have children someday
When they point to the pictures
Please tell them my name
Tell them how the crowds went wild
Tell them how I hope they shine

Long live the walls we crashed through
I had the time of my life with you

Long, long live the walls we crashed through
All the candlelight shined just for me and you
And I was screaming, ""long live all the magic we made""
And bring on all the pretenders
I'm not afraid

Singing long live all the mountains we moved
I had the time of my life
Fighting dragons with you

And long, long live the look on your face
And bring on all the pretenders
One day we will be remembered",True
Speak Now (Taylor's Version),False,2023-07-07,15.0,Ours (Taylor's Version),Taylor Swift,,True,,,2023-07-07,0.48,0.32,0.32,0.95,0.77,0.8,156.61,235803.0,False,7.0,1.0,G,major,G major,"Elevator buttons in morning air
Strangers' silence makes me want to take the stairs
If you were here we'd laugh about their vacant stares
But right now my time is theirs

Seems like there's always someone who disapproves
They'll judge it like they know about me and you
And the verdict comes from those with nothing else to do
The jury's out, my choice is you

So don't you worry your pretty little mind
People throw rocks at things that shine
And life makes love look hard
The stakes are high, the water's rough
But this love is ours

You never know what people have up their sleeves
Ghosts from your past gonna jump out at me
Lurking in the shadows with their lip gloss smiles
But I don't care 'cause right now you're mine

And you'll say
Don't you worry your pretty little mind
People throw rocks at things that shine
And life makes love look hard
The stakes are high, the water's rough
But this love is ours

And it's not theirs to speculate
If it's wrong and
Your hands are tough
But they are where mine belong and
I'll fight that doubt and give you faith
With this song for you

'Cause I love the gap between your teeth
And I love the riddles that you speak
And any snide remarks from my father about your tattoos will be ignored
'Cause my heart is yours

So don't you worry your pretty little mind
People throw rocks at things that shine
And life makes love look hard
Don't you worry your pretty little mind
People throw rocks at things that shine
But they can't take what's ours
They can't take what's ours

The stakes are high, the water's rough
But this love is ours",True
Speak Now (Taylor's Version),False,2023-07-07,16.0,Superman (Taylor's Version),Taylor Swift,,True,,,2023-07-07,0.5,0.34,0.25,0.95,0.74,0.8,132.51,274945.0,False,9.0,1.0,A,major,A major,"Tall, dark and super manly
He puts papers in his briefcase and drives away
To save the world or go to work
It's the same thing to me
He's got his mother's eyes, his father's ambition
I wonder if he knows how much that I miss him
I hang on every word you say, yay
And you smile and say, ""How are you?
I say, ""Just fine""
I always forget to tell you, I love you, I love you forever

I watch superman fly away
You've got a busy day today
Go save the world, I'll be around
I watch superman fly away
Come back I'll be with you someday
I'll be right here on the ground
When you come back down

Tall, dark and beautiful
He's complicated, he's so irrational
But I hope someday you'll take me away and save the day, yeah
Something in his deep brown eyes has me sayin'
He's not all bad like his reputation
And I can't hear one single word they say
And you'll leave, got places to be and I'll be ok
I always forget to tell you I love you, I loved you from the very first day

I watch superman fly away
You've got a busy day today
Go save the world, I'll be around
I watch superman fly away
Come back I'll be with you someday
I'll be right here on the ground
When you come back down

And I watch you fly around the world
And I hope you don't save some other girl
Don't forget, don't forget about me
I'm far away but I never let you go
I'm love-struck and looking out the window
Don't forget, don't forget where I'll be
Right here wishing the flowers were from you
Wishing the card was from you
Wishing the call was from you

'Cause I loved you from the very first day

I watch superman fly away
You've got a busy day today
Go save the world, I'll be around...
Forever and ever here
I watch superman fly away
I swear I'll be with you someday
I'll be right here on the ground
When you come back down

La, la, la, la, la, la
La, la, la, la, la, la
When you come back down",True
Speak Now (Taylor's Version),False,2023-07-07,17.0,Electric Touch (Taylor's Version) [From The Vault],Taylor Swift,Fall Out Boy,True,,,2023-07-07,0.39,0.36,0.18,0.96,0.73,0.8,132.51,266466.0,False,7.0,1.0,G,major,G major,"50 ContributorsTranslationsPortuguêsItalianoFrançaisСрпскиTaylor Swift - Electric Touch (Taylor’s Version) (From The Vault) (Magyar Fordítás)EspañolElectric Touch (Taylor’s Version) [From The Vault] Lyrics[Verse 1: Taylor Swift]
Just breathe, just relax, it'll be okay
Just an hour 'til your car's in the driveway
Just the first time ever hangin' out with you tonight
I've got my money on things goin' badly
Got a history of stories ending sadly
Still hoping that the fire won't burn me
Just one time, just one time

[Chorus: Taylor Swift]
All I know is this could either break my heart or bring it back to life
Got a feelin' your electric touch could fill this ghost town up with life
And I want you now, wanna need you forever
In the heat of your electric touch, mmm

[Verse 2: Patrick Stump, Taylor Swift & Patrick Stump]
I've been left in the rain lost and pining
I'm tryin' hard not to look like I'm trying
'Cause every time I tried hard for love, it fell apart (Woah)
I've gotten used to no one callin' my phone
I've grown accustomed to sleepin' alone
Still, I know that all it takes is to get it right
Just one time, just one time

[Chorus: Taylor Swift & Patrick Stump]
All I know is this could either break my heart or bring it back to life
Got a feelin' your electric touch could fill this ghost town up with life
And I want you now, wanna need you forever
In the heat of your electric touch, mmm
You might also like[Bridge: Taylor Swift, Patrick Stump]
I was thinking just one time (Just one time)
Maybe the stars align (Just one time)
And maybe I call you mine
And you won't need space
Or string me along while you decide
And just one time (Just one time)
Maybe the moment's right (The moment's right)
It's 8:05 and I see two headlights

[Chorus: Both, Taylor Swift, Patrick Stump]
All I know is this could either break my heart or bring it back to life
Got a feelin' your electric touch (Ooh)
All I know is this could either break my heart or bring it back to life
Got a feelin' your electric touch could fill this ghost town up with life (Life)
And I want you now, wanna need you forever
In the heat of your electric touch, mmm1Embed",True
Speak Now (Taylor's Version),False,2023-07-07,18.0,When Emma Falls In Love (Taylor's Version) [From The Vault],Taylor Swift,,True,,,2023-07-07,0.47,0.34,0.25,0.96,0.75,0.8,156.61,252385.0,False,2.0,1.0,D,major,D major,"79 ContributorsTranslationsPortuguêsItalianoFrançaisTaylor Swift - When Emma Falls In Love (Taylor’s Version) (From The Vault) (Magyar Fordítás)Taylor Swift - When Emma Falls In Love (Taylor’s Version)(From The Vault) (Srpski Prevod)EspañolWhen Emma Falls in Love (Taylor’s Version) [From The Vault] Lyrics[Verse 1]
When Emma falls in love, she paces the floor
Closes the blinds and locks the door
When Emma falls in love, she calls up her mom
Jokes about the ways that this one could go wrong
She waits and takes her time
'Cause Little Miss Sunshine always thinks it's gonna rain
When Emma falls in love, I know
That boy will never be the same

[Chorus]
'Cause she's the kind of book that you can't put down
Like if Cleopatra grew up in a small town
And all the bad boys would be good boys
If they only had a chance to love her
And to tell you the truth, sometimes I wish I was her

[Verse 2]
When Emma falls in love, it's all on her face
Hangs in the air like stars in outer space
When Emma falls in love, she disappears
And we all just laugh after seein' it all these years
When Emma falls apart, it's when she's alone
She takes on the pain and bears it on her own
'Cause when Emma falls in love, she's in it for keeps
She won't walk away unless she knows she absolutely has to leave
You might also like[Chorus]
And she's the kind of book that you can't put down
Like if Cleopatra grew up in a small town
And all the bad boys would be good boys
If they only had a chance to love her
And to tell you the truth, sometimes I wish I was her

[Bridge]
Well, she's so New York when she's in L.A.​​
She won't lose herself in love the way that I did
'Cause she'll call you out, she'll put you in your place
When Emma falls in love, I'm learning

[Verse 3]
Emma met a boy with eyes like a man
Turns out her heart fits right in the palm of his hand
Now he'll be her shelter when it rains
Little does he know, his whole world's about to change

[Chorus]
'Cause she's the kind of book that you can't put down
Like if Cleopatra grew up in a small town
And all the bad boys would be good boys
If they only had a chance to love her
And to tell you the truth, sometimes I wish I was her
[Outro]
Yeah, between me and you, sometimes I wish I was her2Embed",True
Speak Now (Taylor's Version),False,2023-07-07,19.0,I Can See You (Taylor's Version) [From The Vault],Taylor Swift,,True,,,2023-07-07,0.43,0.35,0.21,0.95,0.75,0.5,123.05,273186.0,False,6.0,0.0,F#,minor,F# minor,"86 ContributorsTranslationsPortuguêsItalianoFrançaisРусскийMagyarEspañolI Can See You (Taylor’s Version) [From The Vault] Lyrics[Intro]
Uh-uh, uh, uh

[Verse 1]
You brush past me in the hallway
And you don't think I, I, I can see ya, do ya?
I’ve been watchin' you for ages
And I spend my time tryin' not to feel it

[Pre-Chorus]
But what would you do if I went to touch you now?
What would you do if they never found us out?
What would you do if we never made a sound?

[Chorus]
’Cause I can see you waitin' down the hall from me
And I could see you up against the wall with me
And what would you do? Baby, if you only knew
That I can see you

[Post-Chorus]
Uh-uh, uh, uh

[Verse 2]
And we kept everything professional
But something's changed, it's somethin' I, I like
They keep watchful eyes on us
So it's best that we move fast and keep quiet
You won't believe half the things I see inside my head
Wait 'til you see half the things that haven’t happened yet
You might also like[Pre-Chorus]
But what would you do if I went to touch you now?
What would you do if they never found us out?
What would you do if we never made a sound?

[Chorus]
’Cause I can see you waitin' down the hall from me
And I could see you up against the wall with me
And what would you do? Baby, if you only knew, oh, oh, oh
That I could see you throw your jacket on the floor
I could see you, make me want you even more
What would you do? Baby, if you only knew
That I can see you

[Post-Chorus]
Uh-uh, uh, uh

[Bridge]
I can see you in your suit and your necktie
Passed me a note saying, ""Meet me tonight""
Then we kissed and you know I won’t ever tell, yeah
And I could see you being my addiction
You can see me as a secret mission
Hide away and I will start behaving myself

[Pre-Chorus]
Uh-uh, uh, uh
Oh-oh, oh, oh
[Chorus]
I can see you waitin' down the hall from me
And I could see you up against the wall with me
And what would you do? Baby, if you only knew, oh
That I could see you throw your jacket on the floor
I could see you, make me want you even more
What would you do? Baby, if you only knew
That I can see you, oh, I can see you

[Outro]
Oh, I see you, I see you, baby
I see you
(Uh-uh, uh, uh) I see you, I see you, baby
Oh, baby2Embed",True
Speak Now (Taylor's Version),False,2023-07-07,20.0,Castles Crumbling (Taylor's Version) [From The Vault],Taylor Swift,Hayley Williams,True,,,2023-07-07,0.48,0.31,0.29,0.97,0.76,0.75,147.66,306062.0,False,7.0,1.0,G,major,G major,"45 ContributorsTranslationsPortuguêsItalianoFrançaisTaylor Swift - Castles Crumbling (Taylor’s Version) (From The Vault) (Magyar Fordítás)Taylor Swift - Castles Crumbling ft. Hayley Williams  (Taylor’s Version) (From The Vault) (Srpski Prevod)EspañolCastles Crumbling (Taylor’s Version) [From The Vault] Lyrics[Intro: Taylor Swift]
(Once, I had an empire)
(Once, I had an empire)
(Once, I had an empire)

[Verse 1: Taylor Swift]
Once, I had an empire in a golden age
I was held up so high, I used to be great
They used to cheer when they saw my face
Now, I fear I have fallen from grace

[Chorus: Taylor Swift, Taylor Swift & Hayley Williams]
And I feel like my castle's crumbling down
And I watch all my bridges burn to the ground
And you don't want to know me, I will just let you down
You don't wanna know me now

[Verse 2: Hayley Williams, Taylor Swift & Hayley Williams]
Once, I was the great hope for a dynasty
Crowds would hang on my words and they trusted me
Their faith was strong, but I pushed it too far
I held that grudge 'til it tore me apart

[Pre-Chorus: Taylor Swift & Hayley Williams, Taylor Swift]
Power went to my head and I couldn't stop
Ones I loved tried to help, so I ran them off
And here I sit alone behind walls of regret
Falling down like promises that I never kept
You might also like[Chorus: Taylor Swift & Hayley Williams, Taylor Swift]
And I feel like my castle's crumbling down
And I watch all my bridges burn to the ground
And you don't want to know me, I will just let you down
You don't wanna know me now

[Bridge: Taylor Swift]
My foes and friends watch my reign end
I don't know how it could've ended this way
Smoke billows from my ships in the harbor
People look at me like I'm a monster
Now they're screamin' at the palace's front gates
Used to chant my name
Now they're screaming that they hate me
Never wanted you to hate me

[Chorus: Taylor Swift, Taylor Swift & Hayley Williams]
My castle's crumbling down
And I watch all my bridges burn to the ground
And you don't want to know me, I will just let you down (Just let you down)
My castle's crumbling down
You don't wanna know me now, now

[Outro: Taylor Swift]
(Once, I had an empire)
(Once, I had an empire)
(Once, I had an empire)3Embed",True
Speak Now (Taylor's Version),False,2023-07-07,21.0,Foolish One (Taylor's Version) [From The Vault],Taylor Swift,,True,,,2023-07-07,0.41,0.32,0.28,0.97,0.76,0.76,97.51,311765.0,False,7.0,1.0,G,major,G major,"57 ContributorsTranslationsPortuguêsItalianoFrançaisTaylor Swift - Foolish One (Taylor’s Version) (From The Vault) (Magyar Fordítás)Taylor Swift - Foolish One (Taylor’s Version) (From The Vault) (Srpski Prevod)EspañolFoolish One (Taylor’s Version) [From The Vault] Lyrics[Verse 1]
My cards are on the table, yours are in your hand
Chances are, tonight, you've already got plans
And chances are I will talk myself to sleep again
You give me just enough attention to keep my hopes too high
Wishful thoughts forget to mention when something's really not right
And I will block out these voices of reason in my head

[Pre-Chorus]
And the voices say, ""You are not the exception
You will never learn your lesson""

[Chorus]
Foolish one
Stop checkin' your mailbox for confessions of love
That ain't never gonna come
You will take the long way, you will take the long way down

[Verse 2]
You know how to keep me waitin'
I know how to act like I'm fine
Don't know what to call this situation
But I know I can't call you mine
And it's delicate, but I will do my best to seem bulletproof
'Cause when my head is on your shoulder
It starts thinkin' you'll come around
And maybe, someday, when we're older
This is something we'll laugh about
Over coffee every mornin' while you're watching the news
You might also like[Pre-Chorus]
But then the voices say, ""You are not the exception
You will never learn your lesson""

[Chorus]
Foolish one
Stop checkin' your mailbox for confessions of love
That ain't never gonna come
You will take the long way, you will take the long way down
Foolish one
Stop checkin' your mailbox for confessions of love
That ain't never gonna come
You will learn the hard way instead of just walkin' out

[Bridge]
Now I'm slidin' down the wall with my head in my hands
Sayin', ""How could I not see the signs?""
Oh, you haven't written me or called
But goodbye screamin' in the silence
And the voices in my head are tellin' me why
'Cause you got her on your arm and me in the wings
I'll get your longing glances, but she'll get your ring
And you will say you had the best of intentions
And maybe I will finally learn my lesson

[Chorus]
Foolish one
Stop checkin' your mailbox for confessions of love
That ain't never gonna come
You will take the long way, you will take the long way down
Foolish one
Stop checkin' your mailbox for confessions of love
That ain't never gonna come
You will learn the hard way instead of just walkin' out, oh-oh, oh, oh
[Outro]
La-la-la-la-la, la-la-la-la, oh
La-la-la-la-la
Ain't never gonna come
Ooh, you will learn the hard way now
Foolish one
Sittin' 'round waiting for confessions of love
They ain't never gonna come
And thinkin' he's the one, you should've been walkin' out
Foolish one
The day is gonna come for your confessions of love
When all is said and done, he just wasn't the one
No, he just wasn't the oneEmbed",True
Speak Now (Taylor's Version),False,2023-07-07,22.0,Timeless (Taylor's Version) [From The Vault],Taylor Swift,,True,,,2023-07-07,0.5,0.37,0.17,0.93,0.75,0.81,143.55,321396.0,False,7.0,1.0,G,major,G major,"They tell you not to roll the dice
When you're playin with your own life
I saw you and I didn't think twice
Probably should have told you goodbye
But you kissed me in the middle of the street
And you didn't care that people were watching
I knew that nothing ever comes free
But under that sky, it didn't stop me

The night we met I thought I won the lottery
I thought that I held everything that I wanted to hold
Spending the night with you alone
The night we met my life was how it ought to be
I should have known that even winning the lottery
Would leave you broke.
Broke broke

They say you shouldn't go all in
When you're betting odds you can't win,
But I'd do it all over again
Even though I know how it ends

The night we met I thought I won the lottery
I thought that I held everything that I wanted to hold
Spending the night with you alone
The night we met my life was how it ought to be
I should have known that even winning the lottery
Would leave you broke.

I should have held on tight but I cashed it in
And I still reach out for your hands on my skin
Cause now I know what it should have been
You and me like kings and queens
On your rolled up couch rolling in our dreams

The night we met I thought I won the lottery
I thought that I held everything that I wanted to hold
Spending the night with you alone

The night we met I thought I won the lottery
I thought that I held everything that I wanted to hold
Spending the night with you alone

The night we met my life was how it ought to be
I should have known that even winning the lottery
Would leave you broke.

Did we win that lottery or was it just robbery
Guess I know what love is now
But I don't know why it's got to be hard
You're happy without me and I'm broke so I break down
But I know what love is now",True
1989 (Taylor's Version),False,2023-10-27,1.0,Welcome To New York (Taylor's Version),Taylor Swift,,True,,,2023-10-27,0.48,0.31,0.31,0.97,0.76,0.79,117.45,212600.0,False,7.0,1.0,G,major,G major,"Walking through a crowd, the village's aglow
Kaleidoscope of loud heartbeats under coats
Everybody here wanted something more
Searching for a sound we hadn't heard before
And it said

Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
It's a new soundtrack
I can dance to this beat (beat)
Forevermore
The lights are so bright
But they never blind me (me)
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York

When we first dropped our bags on apartment floors
Took our broken hearts, put them in a drawer
Everybody here was someone else before
And you can want who you want
Boys and boys and girls and girls

Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
It's a new soundtrack
I can dance to this beat (beat)
Forevermore
The lights are so bright
But they never blind me (me)
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York

Like any great love, it keeps you guessing
Like any real love, it's ever-changing
Like any true love, it drives you crazy
But you know you wouldn't change anything, anything, anything

Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York
It's a new soundtrack
I can dance to this
Beat
The lights are so bright
But they never blind me (me)
Welcome to New York!
It's been waiting for you
Welcome to New York
Welcome to New York",True
1989 (Taylor's Version),False,2023-10-27,2.0,Blank Space (Taylor's Version),Taylor Swift,,True,,,2023-10-27,0.42,0.32,0.28,0.95,0.76,0.49,95.7,231833.0,False,5.0,0.0,F,minor,F minor,"Nice to meet you
Where you been?
I could show you incredible things
Magic, madness, heaven, sins
Saw you there and I thought oh my god
Look at that face, you look like my next mistake
Love's a game, wanna play?
New money, suit and tie
I can read you like a magazine
Ain't it funny rumors fly
And I know you heard about me
So hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
Cause you know I love the players
And you love the game

Cause we're young and we're reckless
We'll take this way too far, It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space baby
And I'll write your name

Cherry lips
Crystal skies
I could show you incredible things
Stolen kisses, pretty lies
You're the king baby I'm your queen
Find out what you want
Be that girl for a month
Wait, the worst is yet to come
Oh no
Screaming, crying, perfect storms
I can make all the tables turn
Rose garden filled with thorns
Keep you second guessing like, oh my god
Who is she? I get drunk on jealousy
But you'll come back each time you leave
Cause darling I'm a nightmare dressed like a daydream

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
Cause you know I love the players
And you love the game

Cause we're young and we're reckless
We'll take this way too far, It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space baby
And I'll write your name

Boys only want love
If it's torture
Don't say I didn't say I didn't warn you
Boys only want love, If it's torture
Don't say I didn't say I didn't warn you

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
Cause you know I love the players
And you love the game

Cause we're young and we're reckless
We'll take this way too far, It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space baby
And I'll write your name",True
1989 (Taylor's Version),False,2023-10-27,3.0,Style (Taylor's Version),Taylor Swift,,True,,,2023-10-27,0.43,0.33,0.27,0.95,0.74,0.79,95.7,231000.0,False,9.0,1.0,A,major,A major,"Midnight, you come and pick me up
No headlights,
Long drive, could end in burning flames or paradise
Fade into view, it's been a while since I have even heard from you
I should just tell you to leave cause I
Know exactly where it leads but I
Watch us go round and round each time

You got that James Dean day dream look in your eye
And I got that red lip classic thing that you like
And when we go crashing down, we come back every time.
Cause we never go out of style
We never go out of style

You got that long hair, slicked back, white t-shirt.
And I got that good girl faith and a tight little skirt,
And when we go crashing down, we come back every time.
Cause we never go out of style
We never go out of style.

So it goes
He can't keep his wild eyes on the road
Takes me home
Lights are off, he's taking off his coat
I say I heard that you've been out and about with some other girl
Some other girl
He says, what you've heard it's true but I
Can't stop thinking about you and I
I said I've been there too a few times

Cause You got that James Dean day dream look in your eye
And I got that red lip classic thing that you like
And when we go crashing down, we come back every time.
Cause we never go out of style
We never go out of style

You got that long hair, slicked back, white t-shirt.
And I got that good girl faith and a tight little skirt,
And when we go crashing down, we come back every time.
Cause we never go out of style
We never go out of style.

Take me home
Just take me home
Just take me home

You got that James Dean day dream look in your eye
And I got that red lip classic thing that you like
And when we go crashing down, we come back every time.
Cause we never go out of style
We never go out of style",True
1989 (Taylor's Version),False,2023-10-27,4.0,Out Of The Woods (Taylor's Version),Taylor Swift,,True,,,2023-10-27,0.37,0.34,0.25,0.96,0.75,0.78,92.29,235800.0,False,0.0,1.0,C,major,C major,"I'm looking at it now,
It all seemed so simple
We were lying on your couch
I remember
You took a Polaroid of us
Then discovered (then discovered),
The rest of the world is black and white!
But we were in streaming color
And I remember thinkin'

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the wooods?!

I'm looking at it now
Last December (last December),
We were built to fall apart
And fall back together (back together)!
Your neck is hanging from my neck,
The night we couldn't quite forget
When we decided, we decided
To move the furniture, so we could dance
Baby like we stood a chance
Two paper airplanes flying, flying, flying,
And I remember thinkin'

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the wooods?!
Remember when you hit the brakes too soon?
20 stitches in the hospital room,
And you started crying, baby I did too
But when the Sun came up, I was lookin' at you
Remember when we couldn't take the heat
I walked out and said I'm setting you free,
But the monsters turned out to be just trees
And when the Sun came up,
You were lookin' at me ooh
You were lookin' at me
You were lookin' at me
I remember,
Ooh I remember!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!

Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods yet?
Are we out of the woods?
Are we in the clear yet?
Are we in the clear yet?
Are we in the clear yet?
In the clear yet? Good!",True
